标题,作者昵称,帖子链接,帖子类型,图片链接,视频链接,帖子文本,点赞数,收藏数,评论数,发布日期,作者IP,字作者ID,作者简介,作者关注数,作者粉丝数,作者点赞与收藏数,评论者昵称,评论内容,评论日期,评论IP
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,-暮雨晨汐-,茶里有糖吗,04-15,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,不爱小猫,多少钱呢 哪里可以买,06-10,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,🌞太阳,有没有买过的怎么样,08-25,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,噢噢噢,茶有什么用呀,09-06,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,团了个毛线,一颗就泡一次吗,02-20,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,云一朵,好多种类啊,04-13,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,💋林小哟,这个一种包装是一次的量吗,02-16,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,仲有最靓嘅猪腩肉,可以冷泡吗这个,06-20,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,winwiner.,痘痘肌能喝吗,02-25,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,当时真的吓得我差点注销账,可以冷泡吗,05-02,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,蓝梦岛,一个是一次泡完吗,05-21,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,小红薯63DD5B5C,@不言茶事 看这个茶好好看,02-28,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,Kiara He,买过的姐妹们，好喝吗,02-22,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,39-15,打开盒子就能闻到香味，让人有食欲的香味，但也有点小小的担心，实话实说，我喜欢这味道我也担心有xiangjing.,06-20,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,烨小茜xi,好看,09-10,
谁发明的茶啊。。😭真的好喝s了❗️太可爱了吧,七喜茶馆-原创店,https://www.xiaohongshu.com/search_result/65cec660000000000b021b77?xsec_token=AB-j6fHifjYrLDy2j8t8CmZyvzj3bIBlg8if0Pxjpb9dM=&xsec_source=pc_search,图文,"https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
https://sns-webpic-qc.xhscdn.com/202411060820/63932e422ec9a228b88e2e89d97696ed/1040g00830v7jumrol6005p1p62fjb5kfmtdkn9o!nd_dft_wlteh_webp_3
",-,打开后。。瞬间不舍得送人了，太可爱了 一共30款茶🍵每种不重复 试了几款~入口嘎嘎香啊！！ 🈶柠檬红茶，桂花白茶，冰糖甜，玫瑰白茶，茉莉青饼，枣香熟普！！！听着名字都流口水了 每天上班抽到哪颗喝哪颗！！！太香了 主打一个🈷️喝茶不重样#大家的春节#召唤茶友#在家更爱喝茶#闲来喝茶#茶#茶#泡一壶好茶#茶饮#白茶#喝茶#红茶#创意礼物#礼物推荐#闺蜜礼物#走心小礼物推荐,45,3389,214,编辑于 02-24,IP属地：广东,小红书号：9628947280,茶二代 研发年轻人爱喝的茶~ 👇🏻👇🏻下方小红书店铺下单🤡 包装均为原创且申请版权‼️禁止抄袭商用‼️,969,1.9万,13.7万,小杏儿的日常,@暖阳,04-14,
